"ID","time","EV1","CENT","PERIPH","PERIPH2","EV2","CP"
1,0,0,500,0,0,0,71.4285714285714
1,0.1,0,478.291993276306,8.79946719833926,2.09494242141595,0,68.3274276109009
1,0.2,0,457.521838848115,17.2094645808376,4.09682652345834,0,65.3602626925879
1,0.3,0,437.650119272168,25.2468361765766,6.00967762280894,0,62.5214456103096
1,0.4,0,418.638986775401,32.9277171184224,7.83735160899179,0,59.805569539343
1,0.5,0,400.452107669818,40.2675617535908,9.5835416642398,0,57.2074439528312
1,0.6,0,383.054608185616,47.2811707918855,11.2517847532104,0,54.7220868836595
1,0.7,0,366.413021128398,53.9827178277661,12.8454679629128,0,52.3447173040568
1,0.8,0,350.495234717047,60.3857745349903,14.3678345252112,0,50.070747816721
1,0.9,0,335.270442342108,66.5033352768417,15.8219896995706,0,47.895777477444
1,1,0,320.709092874172,72.3478413930138,17.2109065784835,0,45.8155846963103
1,1.1,0,306.78284646376,77.9312021069016,18.5374310847292,0,43.8261209233943
1,1.2,0,293.464527603558,83.2648171067066,19.8042873688973,0,41.9235039433654
1,1.3,0,280.728079683657,88.3595984280764,21.0140830399961,0,40.1040113833795
1,1.4,0,268.548524279702,93.2259892149626,22.1693136494303,0,38.3640748971002
1,1.5,0,256.901918005412,97.8739843492684,23.2723676220185,0,36.7002740007732
1,1.6,0,245.765313560715,102.313148304964,24.3255305232312,0,35.1093305086736
1,1.7,0,235.116720664246,106.552633394172,25.3309894202886,0,33.5881029520352
1,1.8,0,224.935068802865,110.601196805797,26.2908369544767,0,32.1335812575521
1,1.9,0,215.20017082191,114.467217369553,27.2070753478995,0,30.7428815459872
1,2,0,205.892688218569,118.158711269233,28.081620158961,0,29.4132411740812
1,2.1,0,196.99409727283,121.683347466306,28.9163039686627,0,28.1420138961185
1,2.2,0,188.486656685112,125.048462215481,29.7128798497754,0,26.9266652407302
1,2.3,0,180.353375989619,128.261073309972,30.47302477145,0,25.764767998517
1,2.4,0,172.57798559961,131.327893363719,31.1983427735552,0,24.6539979428014
1,2.5,0,165.144907631982,134.255342786993,31.8903680677606,0,23.5921296617118
1,2.6,0,158.039227394703,137.049562531476,32.550568083556,0,22.5770324849576
1,2.7,0,151.246666650614,139.71642582309,33.1803462722483,0,21.6066666643735
1,2.8,0,144.753557612516,142.261549519448,33.7810448212163,0,20.6790796589309
1,2.9,0,138.546817881448,144.690305070897,34.3539472734423,0,19.7924025544926
1,3,0,132.613926102911,147.007829275127,34.9002810977671,0,18.9448465861302
1,3.1,0,126.942899012209,149.219034073302,35.4212200299176,0,18.134699858887
1,3.2,0,121.522268988014,151.328616364,35.9178864178995,0,17.3603241411448
1,3.3,0,116.341062564828,153.341067298772,36.3913534434612,0,16.6201517949754
1,3.4,0,111.388779886744,155.260681055473,36.8426472186964,0,15.9126828409634
1,3.5,0,106.65537481589,157.091563433799,37.2727488402174,0,15.2364821165557
1,3.6,0,102.13123592096,158.837639969567,37.6825963282654,0,14.5901765601371
1,3.7,0,97.8071682046953,160.502663724968,38.073086488384,0,13.9724526006708
1,3.8,0,93.674375507865,162.090222803649,38.4450767073394,0,13.3820536439807
1,3.9,0,89.7244436633561,163.603747481181,38.7993866571011,0,12.8177776661937
1,4,0,85.94932429684,165.0465170799,39.13679993774,0,12.2784748995486
1,4.1,0,82.3413192844351,166.421666546591,39.4580656493105,0,11.7630456120622
1,4.2,0,78.8930658869776,167.732192704501,39.7638998858837,0,11.2704379838539
1,4.3,0,75.5975224048072,168.980960311006,40.054987183155,0,10.7996460578296
1,4.4,0,72.4479544897342,170.170707798138,40.3319818902428,0,10.3497077842477
1,4.5,0,69.4379220066922,171.30405277625,40.5955094848833,0,9.91970314381317
1,4.6,0,66.5612663415069,172.383497375725,40.846167849937,0,9.50875233450098
1,4.7,0,63.8120983032767,173.411433303387,41.084528481698,0,9.11601404332524
1,4.8,0,61.1847867210196,174.390146538236,41.3111376119854,0,8.74068381728852
1,4.9,0,58.6739471832472,175.321822069995,41.5265173405089,0,8.3819924547496
1,5,0,56.2744313312062,176.208548369362,41.7311667031089,0,8.0392044758866
1,5.1,0,53.9813167225295,177.052321579293,41.92556267331,0,7.71161667464707
1,5.2,0,51.7898972194941,177.855049461707,42.1101611054213,0,7.39855674564201
1,5.3,0,49.6956733761888,178.618555438562,42.2853977002266,0,7.09938191088412
1,5.4,0,47.6943434991821,179.344582280707,42.4516888864752,0,6.8134776427403
1,5.5,0,45.7817952248811,180.034795556175,42.6094326448764,0,6.5402564606973
1,5.6,0,43.95409723546,180.690787059321,42.7590093275324,0,6.27915674792286
1,5.7,0,42.2074912494407,181.314078136319,42.9007824526125,0,6.02964160706296
1,5.8,0,40.5383845302967,181.906122760686,43.0350994392744,0,5.79119779004239
1,5.9,0,38.9433428666794,182.468310393344,43.1622922910911,0,5.56333469523991
1,6,0,37.4190834344117,183.00196894747,43.2826783045433,0,5.34558334777309
1,6.1,0,35.9624681820094,183.508367503634,43.3965607178229,0,5.13749545457277
1,6.2,0,34.5704975999056,183.988718853735,43.5042293187236,0,4.93864251427223
1,6.3,0,33.240304716692,184.444181955109,43.6059610310652,0,4.74861495952742
1,6.4,0,31.9691491147251,184.875864402653,43.7020205054356,0,4.56702130210359
1,6.5,0,30.7544114215086,185.284824677847,43.7926606566101,0,4.3934873459298
1,6.6,0,29.593588168896,185.672074235963,43.8781231622955,0,4.22765545269943
1,6.7,0,28.4842865709849,186.038579652641,43.9586389760754,0,4.06918379585498
1,6.8,0,27.4242196202002,186.385264630096,44.0344288068071,0,3.9177456600286
1,6.9,0,26.411201493391,186.713011867417,44.1057035655394,0,3.77302878477014
1,7,0,25.4431432217957,187.022664817803,44.1726647854091,0,3.63473474597082
1,7.1,0,24.5180482475083,187.315029513702,44.2355050577759,0,3.50257832107262
1,7.2,0,23.6340083810598,187.590876211287,44.2944084251759,0,3.37628691157998
1,7.3,0,22.7892000227361,187.850940922096,44.3495507473127,0,3.25560000324802
1,7.4,0,21.9818803908236,188.095926950878,44.4011000685335,0,3.14026862726051
1,7.5,0,21.2103838798184,188.326506381678,44.4492169729393,0,3.03005483997406
1,7.6,0,20.4731186881954,188.543321446914,44.4940549115294,0,2.92473124117077
1,7.7,0,19.7685636827583,188.746985795695,44.5357605052704,0,2.82408052610833
1,7.8,0,19.0952651415286,188.938085823938,44.5744738629347,0,2.72789502021837
1,7.9,0,18.4518337798098,189.117181881598,44.6103288695732,0,2.63597625425855
1,8,0,17.836941966803,189.284809399707,44.6434534558243,0,2.54813456668615
1,8.1,0,17.2493210279918,189.441479983843,44.6739698592018,0,2.46418871828454
