"ID","time","EV1","CENT","PERIPH","PERIPH2","EV2","CP"
1,0,0,0,0,0,0,0
1,0,0,400,0,0,0,114.285714285714
1,0.05,0,170.285149406486,30.0326525807104,7.65906070873748,0,48.6528998304245
1,0.1,0,73.3074598827339,41.6931451193059,10.8947877921866,0,20.944988537924
1,0.15,0,32.3400722490555,45.6357378499272,12.2626854126943,0,9.24002064258727
1,0.2,0,15.0079173230759,46.3548509253831,12.841105772765,0,4.28797637802169
1,0.25,0,7.65023131812044,45.7457901907995,13.0851127786397,0,2.18578037660584
1,0.3,0,4.50278205589263,44.6071992427114,13.1867711110518,0,1.28650915882646
1,0.35,0,3.133292486363,43.2750201163185,13.2271708174313,0,0.895226424675143
1,0.4,0,2.51541075668245,41.889992701062,13.2405743741788,0,0.718688787623556
1,0.45,0,2.21601892306849,40.5105253197124,13.2414836925013,0,0.633148263733855
1,0.5,0,2.05231658374276,39.1603194774905,13.2360611366172,0,0.586376166783645
1,0.55,0,1.9471267405779,37.8484640755297,13.2269486923587,0,0.5563219258794
1,0.6,0,1.86784184834027,36.5779131089038,13.215301473018,0,0.533669099525792
1,0.65,0,1.80066195631407,35.349061796947,13.2016458092932,0,0.514474844661163
1,0.7,0,1.73972439762359,34.1612545259604,13.1862413692473,0,0.497064113606739
1,0.75,0,1.68251699572454,33.0134201506976,13.169234001226,0,0.480719141635581
1,0.8,0,1.62794263385623,31.9043391136703,13.1507202697346,0,0.465126466816065
1,0.85,0,1.57550252415635,30.8327552481637,13.1307747301413,0,0.450143578330385
1,0.9,0,1.52495156942331,29.7974220687126,13.1094614777189,0,0.435700448406661
1,0.95,0,1.47615288302618,28.7971214543657,13.0868390612713,0,0.421757966578908
1,1,0,1.42901637744185,27.830670707452,13.0629625945114,0,0.408290393554816
1,1.05,0,1.38347280967589,26.8969247376513,13.0378846842994,0,0.395277945621684
1,1.1,0,1.33946278304854,25.9947762154234,13.0116558586598,0,0.382703652299584
1,1.15,0,1.29693208862952,25.1231548967637,12.9843247813266,0,0.37055202532272
1,1.2,0,1.25582967903087,24.2810266217125,12.9559383768474,0,0.358808479723106
1,1.25,0,1.21610680821553,23.4673921945865,12.9265419148911,0,0.34745908806158
1,1.3,0,1.17771661754982,22.6812862461826,12.8961790777187,0,0.33649046215709
1,1.35,0,1.14061393719015,21.9217761081881,12.864892018589,0,0.325889696340043
1,1.4,0,1.104755169441,21.1879607110709,12.8327214158681,0,0.315644334125999
1,1.45,0,1.07009821166654,20.4789695143479,12.7997065241193,0,0.305742346190439
1,1.5,0,1.03660239550428,19.7939614830713,12.7658852224716,0,0.296172113001223
1,1.55,0,1.00422843346709,19.1321240805751,12.7312940619651,0,0.286922409562026
1,1.6,0,0.972938369203893,18.4926722745134,12.6959683121534,0,0.277982391201112
1,1.65,0,0.942695531282724,17.8748475992904,12.6599420050333,0,0.269341580366493
1,1.7,0,0.9134645053573,17.2779175929783,12.623247961431,0,0.260989858673514
1,1.75,0,0.885211063004005,16.7011743411771,12.5859178592019,0,0.252917446572573
1,1.8,0,0.857902124952215,16.1439337223803,12.5479822685712,0,0.24511489284349
1,1.85,0,0.831505751802834,15.6055351560405,12.5094706638074,0,0.237573071943667
1,1.9,0,0.8059910797958,15.0853402879647,12.4704114847935,0,0.230283165655943
1,1.95,0,0.781328298253444,14.5827324553984,12.4308321619327,0,0.223236656643841
1,2,0,0.757488600109905,14.0971158555877,12.390759155436,0,0.216425314317116
1,2.05,0,0.734444142043483,13.6279148882608,12.3502179864168,0,0.209841183440995
1,2.1,0,0.712168047764813,13.1745734413399,12.3092332688301,0,0.203476585075661
1,2.15,0,0.690634329383466,12.7365542719201,12.267828740369,0,0.197324094109562
1,2.2,0,0.669817890681382,12.3133383297161,12.2260272927089,0,0.191376540194681
1,2.25,0,0.649694484200851,11.9044241506885,12.1838510004226,0,0.185626995485958
1,2.3,0,0.630240687141558,11.5093273189959,12.1413211461066,0,0.180068767754731
1,2.35,0,0.611433865967478,11.1275797648132,12.0984582532546,0,0.174695390276422
1,2.4,0,0.593252149331769,10.7587291840014,12.0552821133659,0,0.169500614094791
1,2.45,0,0.575674412911865,10.4023387277629,12.0118118005521,0,0.164478403689104
1,2.5,0,0.558680253322743,10.0579864608216,11.9680656968871,0,0.159622929520784
1,2.55,0,0.542249949115601,9.72526455580641,11.9240615299911,0,0.154928556890172
1,2.6,0,0.526364449639918,9.40377906134834,11.8798163839707,0,0.150389842754262
1,2.65,0,0.511005348733372,9.09314935814986,11.8353467248459,0,0.146001528209535
1,2.7,0,0.49615486981906,8.79300785080344,11.7906684149682,0,0.141758534234017
1,2.75,0,0.481795831385359,8.50299925480274,11.7457967463797,0,0.137655951824388
1,2.8,0,0.467911632542598,8.22278029701886,11.7007464548228,0,0.133689037869314
1,2.85,0,0.454486240099294,7.95201944863919,11.6555317322316,0,0.129853211456941
1,2.9,0,0.441504162099254,7.69039637527701,11.6101662524515,0,0.126144046314073
1,2.95,0,0.428950431266445,7.43760159398675,11.5646631872804,0,0.122557266076127
1,3,0,0.416810587616609,7.19333611483054,11.5190352232347,0,0.119088739319031
1,3.05,0,0.405070660407894,6.95731106976722,11.4732945789114,0,0.115734474402255
1,3.1,0,0.393717152072258,6.72924738744398,11.4274530202093,0,0.112490614877788
1,3.15,0,0.382737022414415,6.50887546202028,11.3815218758078,0,0.109353434975547
1,3.2,0,0.372117671956714,6.29593481224574,11.335512053117,0,0.106319334844775
1,3.25,0,0.36184692579638,6.09017374153661,11.2894340541634,0,0.103384835941823
1,3.3,0,0.351913035997534,5.8913491409597,11.2432979843208,0,0.100546581713581
1,3.35,0,0.34230462620195,5.69922612315999,11.1971135709232,0,0.0978013217719858
1,3.4,0,0.333010733056397,5.51357776232591,11.1508901732833,0,0.0951459237303992
1,3.45,0,0.324020736208932,5.33418481568901,11.1046367979486,0,0.092577353202552
1,3.5,0,0.315324405057757,5.16083546879297,11.0583621082718,0,0.0900926871593593
1,3.55,0,0.30691183134091,4.99332508727358,11.012074438203,0,0.0876890946688313
1,3.6,0,0.298773454581424,4.83145596894431,10.965781802397,0,0.0853638441661212
1,3.65,0,0.290900034403518,4.6750371108109,10.9194919077499,0,0.0831142955438623
1,3.7,0,0.283282644219174,4.52388398206595,10.8732121638229,0,0.0809378983483354
