"ID","time","EV1","CENT","PERIPH","PERIPH2","EV2","CP"
1,27.2,0,10.0502738590388,6.25600209378463,48.7635752936707,0,0.502513692951938
1,27.4,0,9.99350935183986,6.20717754779934,48.7689461862861,0,0.499675467591993
1,27.6,0,9.93764300613145,6.15916344602617,48.7731716133825,0,0.496882150306573
1,27.8,0,9.882657929139,6.11194545278668,48.7762739062973,0,0.49413289645695
1,28,0,9.82853758562294,6.0655094657846,48.778274972911,0,0.491426879281147
1,28.2,0,9.77526578672772,6.01984161444931,48.7791963067553,0,0.488763289336386
1,28.4,0,9.72282667712181,5.9749282592537,48.7790589966205,0,0.486141333856091
1,28.6,0,9.67120472931843,5.93075598750483,48.7778837336502,0,0.483560236465922
1,28.8,0,9.62038473521915,5.88731161066227,48.7756908192882,0,0.481019236760957
1,29,0,9.57035179583762,5.84458216263329,48.772500173802,0,0.478517589791881
1,29.2,0,9.52109131373107,5.80255489686703,48.7683313437646,0,0.476054565686553
1,29.4,0,9.47258898695438,5.76121728282439,48.7632035089128,0,0.473629449347719
1,29.6,0,9.42483080054372,5.72055700368537,48.7571354898531,0,0.471241540027186
1,29.8,0,9.37780301849537,5.68056195417893,48.7501457553273,0,0.468890150924769
1,30,0,9.3314921780207,5.64122023679698,48.7422524290446,0,0.466574608901035
1,30.2,0,9.28588508377337,5.60252015895097,48.7334732958455,0,0.464294254188668
1,30.4,0,9.24096879887661,5.56445023112673,48.7238258094043,0,0.462048439943831
1,30.6,0,9.19673064127712,5.52699916285736,48.7133270977508,0,0.459836532063856
1,30.8,0,9.1531581780309,5.49015585965711,48.7019939695544,0,0.457657908901545
1,31,0,9.11023921895251,5.4539094204372,48.6898429205092,0,0.455511960947625
1,31.2,0,9.06796180910506,5.41824913633158,48.6768901395104,0,0.453398090455253
1,31.4,0,9.02631422493894,5.38316448569052,48.6631515150427,0,0.451315711246947
1,31.6,0,8.98528496810735,5.34864513151421,48.6486426414335,0,0.449264248405367
1,31.8,0,8.94486276141824,5.31468091890342,48.633378823581,0,0.447243138070912
1,32,0,8.90503654886158,5.28126187278469,48.6173750785942,0,0.445251827443079
1,32.2,0,8.86579548249554,5.248378194146,48.6006461478297,0,0.443289774124777
1,32.4,0,8.82712891928754,5.21602025740079,48.5832065010524,0,0.441356445964377
1,32.6,0,8.78902641994601,5.18417860783823,48.5650703391236,0,0.4394513209973
1,32.8,0,8.75147774924076,5.15284395917827,48.5462515955579,0,0.437573887462038
1,33,0,8.71447286153952,5.12200718997994,48.5267639493897,0,0.435723643076976
1,33.2,0,8.67800189955081,5.09165934107405,48.5066208279368,0,0.43390009497754
1,33.4,0,8.64205519410747,5.06179161361717,48.4858354083736,0,0.432102759705374
1,33.6,0,8.60662326142093,5.03239536665448,48.4644206214545,0,0.430331163071046
1,33.8,0,8.57169679259999,5.003462113132,48.4423891618484,0,0.42858483963
1,34,0,8.53726665208361,4.97498351769641,48.4197534908537,0,0.42686333260418
1,34.2,0,8.50332387867742,4.94695139512061,48.3965258368135,0,0.425166193933871
1,34.4,0,8.46985968034239,4.91935770735342,48.3727182009593,0,0.42349298401712
1,34.6,0,8.43686542674823,4.89219456007681,48.3483423651984,0,0.421843271337411
1,34.8,0,8.40433264761561,4.86545420056307,48.3234098948516,0,0.420216632380781
1,35,0,8.3722530354407,4.83912901715429,48.2979321371027,0,0.418612651772035
1,35.2,0,8.34061843661453,4.81321153497395,48.271920230419,0,0.417030921830726
1,35.4,0,8.30942084630133,4.78769441285891,48.2453851104173,0,0.415471042315066
1,35.6,0,8.27865240662162,4.76257044136448,48.218337512607,0,0.413932620331081
1,35.8,0,8.2483054037283,4.73783254044115,48.1907879761563,0,0.412415270186415
1,36,0,8.21837227651207,4.71347376145564,48.1627468362506,0,0.410918613825603
1,36.2,0,8.18884560232366,4.68948728062627,48.1342242389964,0,0.409442280116183
1,36.4,0,8.15971809231315,4.66586639605099,48.1052301468918,0,0.407985904615658
1,36.6,0,8.13098259113585,4.64260452636647,48.0757743400128,0,0.406549129556792
1,36.8,0,8.10263207449006,4.61969520867942,48.0458664192671,0,0.405131603724503
1,37,0,8.07465965518259,4.59713210075753,48.0155158004982,0,0.403732982759129
1,37.2,0,8.0470585711793,4.57490897422171,47.984731727918,0,0.402352928558965
1,37.4,0,8.01982218257946,4.55301971219588,47.953523277965,0,0.400991109128973
1,37.6,0,7.99294397065012,4.53145830798578,47.9218993609515,0,0.399647198532506
1,37.8,0,7.96641753580314,4.51021886328881,47.8898687238037,0,0.398320876790157
1,38,0,7.94023660290968,4.48929559063995,47.8574399445117,0,0.397011830145484
1,38.2,0,7.91439501003733,4.46868280628707,47.8246214453063,0,0.395719750501866
1,38.4,0,7.88888670647349,4.44837492842745,47.7914214953466,0,0.394444335323675
1,38.6,0,7.86370575161354,4.42836647594362,47.7578482124291,0,0.393185287580677
1,38.8,0,7.83884631335408,4.40865206685878,47.7239095652536,0,0.391942315667704
1,39,0,7.81430267288163,4.38922642052301,47.6896133684349,0,0.390715133644081
1,39.2,0,7.7900692139515,4.3700843507518,47.6549672951047,0,0.389503460697575
1,39.4,0,7.76614042173011,4.35122076454344,47.6199788786668,0,0.388307021086505
1,39.6,0,7.7425108816329,4.33263066079381,47.5846555145586,0,0.387125544081645
1,39.8,0,7.71917527846002,4.31430912938022,47.5490044615315,0,0.385958763923001
1,40,0,7.69612839770168,4.2962513518216,47.5130328402442,0,0.384806419885084
1,40.2,0,7.6733651204811,4.27845259731613,47.4767476397364,0,0.383668256024055
1,40.4,0,7.65088041912522,4.26090821923518,47.4401557231245,0,0.382544020956261
1,40.6,0,7.62866935731986,4.24361365494771,47.4032638276199,0,0.381433467865993
1,40.8,0,7.60672708899615,4.22656442474545,47.3660785661018,0,0.380336354449808
1,41,0,7.5850488612015,4.2097561337521,47.3286064236903,0,0.379252443060075
1,41.2,0,7.56363000562845,4.19318446533434,47.2908537685548,0,0.378181500281423
1,41.4,0,7.54246593857029,4.17684518082499,47.2528268521478,0,0.377123296928515
1,41.6,0,7.52155215986138,4.16073411848457,47.2145318107125,0,0.376077607993069
1,41.8,0,7.5008842513458,4.14484719210854,47.1759746673844,0,0.37504421256729
1,42,0,7.4804578756902,4.12918038991465,47.1371613338437,0,0.37402289378451
1,42.2,0,7.46026877593811,4.11372977404149,47.0980976109966,0,0.373013438796906
1,42.4,0,7.4403127727807,4.09849147813796,47.0587891926678,0,0.372015638639035
1,42.6,0,7.42058576379292,4.08346170658364,47.0192416667103,0,0.371029288189646
1,42.8,0,7.40108372238536,4.06863673346557,46.9794605164943,0,0.370054186119268
1,43,0,7.38180269674853,4.05401290154232,46.939451122411,0,0.369090134837426
1,43.2,0,7.36273880647238,4.03958661970089,46.8992187661223,0,0.368136940323619
1,43.4,0,7.34388823610139,4.02535435842508,46.8587686384337,0,0.36719441180507
1,43.6,0,7.32524724357418,4.01131265496076,46.818105829546,0,0.366262362178709
1,43.8,0,7.30681215565327,3.99745811001781,46.7772353346991,0,0.365340607782664
1,44,0,7.28857936641762,3.9837873864723,46.7361620561876,0,0.364428968320881
1,44.2,0,7.2705453361326,3.97029720832112,46.694890804923,0,0.36352726680663
1,44.4,0,7.25270658921802,3.9569843589285,46.6534263031529,0,0.362635329460901
1,44.6,0,7.23505971181494,3.94384567895847,46.6117731876933,0,0.361752985590747
1,44.8,0,7.21760135353412,3.93087806759678,46.5699360077981,0,0.360880067676706
1,45,0,7.20032822521186,3.91807848063462,46.5279192281471,0,0.360016411260593
1,45.2,0,7.18323709776478,3.90544392941773,46.4857272304236,0,0.359161854888239
1,45.4,0,7.16632480113089,3.89297147986475,46.4433643147813,0,0.358316240056544
1,45.6,0,7.14958822288962,3.88065825116868,46.4008347017689,0,0.357479411144481
1,45.8,0,7.1330243069736,3.86850141458377,46.3581425341276,0,0.35665121534868
1,46,0,7.11663005345191,3.85649819325319,46.3152918770706,0,0.355831502672595
1,46.2,0,7.10040251719523,3.84464586094268,46.2722867201523,0,0.355020125859761
1,46.4,0,7.08433880690352,3.83294174112376,46.2291309786262,0,0.354216940345176
1,46.6,0,7.06843608416568,3.8213832060841,46.18582849476,0,0.353421804208284
1,46.8,0,7.05269156183077,3.80996767592351,46.1423830397216,0,0.352634578091538
1,47,0,7.03710250290208,3.79869261766388,46.0987983150122,0,0.351855125145104
1,47.2,0,7.02166622077025,3.78755554462741,46.0550779527546,0,0.351083311038512
1,47.4,0,7.00638007774253,3.77655401550863,46.0112255174121,0,0.350319003887127
1,47.6,0,6.99124148414702,3.7656856335703,45.9672445070098,0,0.349562074207351
1,47.8,0,6.97624789745861,3.7549480458589,45.9231383543258,0,0.34881239487293
1,48,0,6.96139682145226,3.74433894202066,45.878910428355,0,0.348069841072613
