"ID","time","GUT","CENT","PERIPH","CL","Q","V2","V3","KA","ETA_1","ETA_2","ETA_3","IPRED"
1,0,0,0,0,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,0
1,0,1000,0,0,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,0
1,0.1,993.589128509393,6.22259112097855,0.0414472085933371,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,0.236207669096287
1,0.2,987.219356292054,12.0439461125921,0.162042051008429,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,0.457184536580844
1,0.3,980.890419865826,17.487863598991,0.356416652868251,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,0.663833990998572
1,0.4,974.602057437698,22.5767421580228,0.619523664977862,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,0.85700627556191
1,0.5,968.354008892984,27.3316626125282,0.946617392195587,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,1.03750161190346
1,0.6,962.146015784557,31.7724654852137,1.33323603160234,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,1.20607314023942
1,0.7,955.977821322162,35.9178239013432,1.77518495477271,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,1.36342968673362
1,0.8,949.849170361795,39.7853122067873,2.26852097278333,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,1.51023836821781
1,0.9,943.759809395146,43.3914705532434,2.80953752620012,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,1.64712704382704
1,1,937.709486539113,46.7518656876437,3.39475074568111,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,1.7746866225471
1,1.1,931.697951525388,49.8811481688346,4.02088633202599,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,1.89347323514229
1,1.2,925.724955690097,52.7931062215028,4.68486720751127,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,2.00401027843411
1,1.3,919.790251963519,55.5007164249812,5.38380189318004,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,2.10679033943294
1,1.4,913.893594859868,58.0161914229544,6.11497356941988,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,2.20227700638396
1,1.5,908.034740467132,60.351024829148,6.87582977966964,12.2963310509268,3.47450588865302,26.3437302640754,113.276712237858,0.0643150937909323,0.257179416972827,0.144865046106155,-0.104974866092709,2.29090657337348
